"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
14.0252878896376,0.879997635892982,4.0018228876517,4.54583066135795,0.0649894705995867,0.121571719561816,0.405179836138869,0.374592127745022,0.361135499413597,0.0668579420130893,0.052472538678945,0.0464163697000772,2.46803989440695,2.66957024970018,2.76904375677211,0.407246495083968,0.373951073202752,0.355902310735796
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.0150552653418,0.799998881081769,3.59529521477184,3.75518042653664,0.0799988692471545,0.235489228679479,0.542105397370323,0.485662585286847,0.461396362886742,0.160425691658852,0.124062497653636,0.109196971353114,1.84465973748068,2.05904269815096,2.16733394633513,0.545891658146355,0.525982415872564,0.512934912121711
15.0263428696516,0.839998652823373,4.07902179944551,4.61971296637503,0.0733194178913102,0.116726272216115,0.383724632725167,0.356613992333875,0.344639655098488,0.0542402619602126,0.0425806327293056,0.0376525061532725,2.60603546063258,2.80415244913823,2.90158136246459,0.368368444471362,0.334823052713952,0.317003016014503
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160.455265223535,0.0400007046961309,4.47243590777569,50443.2930863743,0.0391807135095124,151.911777150182,0.228755667245424,0.227120235771013,0.22631993264908,7.95760794595657,7.80605136888007,7.74407393547786,4.37147639681047,4.40295421764276,4.41852376100937,152.06834317901,151.328157445199,151.190283111201
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.3620277665717,0.956918343770875,21.5868590584515,2.51629386074522,0.0644725049764507,0.698674413846292,0.0807059137325453,0.0738305438907373,0.0708298545204375,0.00902940158194909,0.00698298587641048,0.00613647666064526,12.3906657362674,13.5445297745593,14.1183404479739,1.38627136012882,1.28105869378859,1.22316877865445
20.1750184162761,1,20.9677512245437,3.40242185422368,0.199999800199788,0.37022673913267,0.0671622685115507,0.0635964840869969,0.0620002827863111,0.00405084436969103,0.00329068633129514,0.00296557506422798,14.8893124392905,15.7241396966544,16.1289586927624,0.898038270593816,0.813617487098402,0.771474508851432
17.730046535695,1,19.830134321267,3.06802357231329,0.199999800185563,0.394574175578441,0.0744481877767932,0.0699672365344172,0.0679724537212489,0.00509646874620597,0.00408859485554689,0.00366128497536709,13.4321604039329,14.2924038383036,14.7118420073658,0.919519839729509,0.835188749779217,0.792442278491772
13.5908880960438,1,21.0633099103532,2.22915161487419,0.199999800192675,0.557341916827599,0.0789182667458338,0.0727792431153033,0.0700841844268727,0.00685294445326227,0.00542447082348717,0.0048307949364656,12.6713375905812,13.7401813648393,14.2685544274746,1.10032792454063,1.02409986326611,0.983509489945617
18.4882094907439,1,8.86987435159539,3.3925026467386,0.199999800192675,0.177958304671569,0.163804039752477,0.15433724653222,0.150115005554023,0.0117467705784606,0.00948512086848046,0.00852145006213777,6.10485554270268,6.47931735513526,6.66155922460478,0.437793460913026,0.398200108137028,0.378151031996691
19.4308111160741,0.962157682317589,8.76936664131009,3.78384594719645,0.0393581873548688,0.173761674210085,0.162382891548202,0.153440085928847,0.149442735927776,0.0115754903829182,0.00932451695137423,0.00835949106939709,6.15828422850296,6.517201772578,6.69152631469013,0.438994275706393,0.396048777189228,0.374308956009223
15.5937768177652,0.975746252560532,9.21964319857931,3.18255065297807,0.0426268041677298,0.227078630083614,0.168638978081493,0.15714619049458,0.152061681219068,0.0153539438048631,0.0121401593435386,0.0107828494938606,5.92982720469738,6.3635013795291,6.57627873099305,0.539888433322188,0.491605431141365,0.466330657516648
16.1741075168311,1,9.49058530006189,2.83130908185359,0.199999800192675,0.216837491832041,0.161496003413495,0.150872084727989,0.146163415610578,0.0128237967545598,0.0102994352904147,0.0092337368913115,6.19210369831628,6.6281313856233,6.84165730407046,0.491691915787253,0.452476085457908,0.432215292605231
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.7752968672967,0.959995594877035,4.97486340810085,1265.75771625889,0.0391844300283244,0.476090444360472,0.222778525785217,0.219136424684011,0.217459631411975,0.455478855947096,0.379562505216324,0.344995893133631,4.48876298321549,4.56336732445084,4.59855465360147,9.17744033454922,7.90413157643002,7.29552634455392
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.1383301264038,0.958338148629479,5.02083225429435,1185.39037612716,0.0408635718977671,0.393757147115188,0.222044037490034,0.218206643972092,0.216441164112562,0.435873730430886,0.35692246184723,0.321023436786035,4.50361113634894,4.58281187866992,4.62019322479685,8.84061472039572,7.4961443342981,6.85262581044193
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.7129805254244,0.963717424420822,4.00243977990839,4.84737780892781,0.0399894810576728,0.118667259765028,0.412327868942703,0.380525201527867,0.366555224913541,0.0759828812871807,0.0594890129386653,0.0525532258629838,2.42525445239541,2.62794683764662,2.72810188488207,0.446920606215861,0.410837344804444,0.391129480059263
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.1518355038205,0.799996941468097,3.95763839453959,840.859493203847,0.0799994469189529,0.61009893585469,0.283450420239889,0.27813371581073,0.275689281763952,0.514692835426181,0.428887110999352,0.38992824692007,3.5279538451687,3.595392946465,3.62727195486769,6.40610293075531,5.5441595393137,5.13032565290257
4.94552835189786,0.720077909475295,3.47697382535485,1.14509258933254,0.0898091125347191,0.327152139163959,1.08754405545837,0.87041624743714,0.784554771414255,0.363749928180749,0.248502680057417,0.206341981469021,0.919502980114701,1.14887561318439,1.27460827011144,0.307545373725332,0.328002458329051,0.335228597969646
7.22055088674962,0.719996725115522,3.41319306774901,1.99821670207713,0.0898000273890942,0.272886419542486,0.728580435936169,0.625506359472146,0.582557893075445,0.214115841803933,0.158447812032758,0.136663772806812,1.37253205092596,1.59870476911519,1.7165675924856,0.403360893309296,0.404969939820281,0.402694060548258
8.68945972702557,0.560001130220921,4.12763257838747,2.66629419215865,0.0992770978707013,0.240916571355907,0.501737529793837,0.441966552407533,0.416561217582031,0.120374035553044,0.0895134131551761,0.0771929057526676,1.99307394926367,2.26261465840046,2.40060754048251,0.478167049865876,0.45825721341375,0.444856275140682
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.7655397051452,1,17.4260357023891,2.66045493427158,0.199999800199788,0.405294167922637,0.0916110266061529,0.0850306788053684,0.0821281084491709,0.00775513012336061,0.00612505620537556,0.0054422614164345,10.9157165577799,11.7604612129342,12.1760992537518,0.924045995677333,0.847147017316453,0.806855489827606
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.308148865057,0.960616903784876,18.3210467171832,2.99902950966772,0.0392076663945955,0.386515387163576,0.0811603968818917,0.0761597541071922,0.0739359204417328,0.00575444029411637,0.0046058577000979,0.00411794709066966,12.3212803093514,13.1302944937629,13.525225547007,0.873604302236403,0.794071208706014,0.75330316927401
13.9133298472084,1,7.84395973937067,2.51152230683471,0.199999800199788,0.204093873949917,0.209437273806682,0.193508050706753,0.186505355953648,0.0195352705951785,0.0154562824151347,0.0137539628635271,4.77469927785173,5.16774364863727,5.36177631407288,0.44536027760528,0.412768900263482,0.395407799037287
14.1511593436585,1,7.76597615432242,2.55177500397326,0.199999800192675,0.200620060120349,0.209782862524658,0.194085213927503,0.187177547378984,0.0191241001498205,0.0151430358459676,0.0134801172616987,4.76683361055033,5.15237600930039,5.34252111966866,0.434551241548531,0.402001847651741,0.38475667714792
14.2971972985936,0.96340803154203,8.08919410465943,2.715239814532,0.0395202606159048,0.215435835597766,0.199876695551253,0.185066284746064,0.178544733277413,0.0184504703426652,0.0145124555026218,0.0128629328308206,5.00308451288949,5.40346936435308,5.6008372895898,0.46183104124435,0.423727146290065,0.403502206589384
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.2225804950362,0.959992042398627,4.82476971398432,459.705656719774,0.0391758017007281,1.17776315840364,0.229551826562825,0.225823758555712,0.224107248623337,0.216327664521155,0.187529861268672,0.17441179422709,4.35631471538876,4.4282320265841,4.46214928853429,4.10535347250339,3.6773178469879,3.47267421425725
22.1033409255732,1,4.63398031598281,4.94595727268166,0.199999800196232,0.111299039618124,0.294952611211616,0.280625373258242,0.274189357433963,0.0239832900490319,0.0198600747868007,0.0180766911671316,3.39037513820328,3.56346964777045,3.6471145684086,0.275679370935345,0.252189504047767,0.240446107468439
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.8998050921479,0.960121541192323,3.54434959089943,469.796438138796,0.041475327932364,7.72954149604393,0.367785473437993,0.352482662821926,0.345570794798969,2.57072506632068,2.19204665904942,2.02492869816914,2.71897633871229,2.8370189671008,2.89376305825189,19.0049393830639,17.64307469396,16.9564788186592
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46.8261133156563,0.839984089975613,3.81224872095102,467.18077410515,0.073324820388464,1.82916190841402,0.302870729468394,0.295832548426139,0.292607903073462,0.579694234349323,0.496828791691683,0.459418721361084,3.30173867166108,3.38029065875309,3.41754268936797,6.31952409085427,5.67694708540256,5.36582599463203
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128.846673618513,0.0800002006728314,3.44991435520003,38312.9674712283,0.0542548299340099,146.403121837728,0.299860656471629,0.297255597106669,0.296018961637907,11.7430439147004,11.8267601762878,11.8824496378182,3.33488231422789,3.36410822784661,3.37816197471569,130.599558898922,133.846096104092,135.602257743381
128.846673618513,0.0800002006728314,3.44991435520003,38312.9674712283,0.0542548299340099,146.403121837728,0.299860656471629,0.297255597106669,0.296018961637907,11.7430439147004,11.8267601762878,11.8824496378182,3.33488231422789,3.36410822784661,3.37816197471569,130.599558898922,133.846096104092,135.602257743381
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.514857681611,0.988048713816805,24.7422207229839,3.00484781772629,0.0809010547708949,0.771723808415413,0.0673163159960526,0.0620514165947934,0.0597408248851987,0.00740102226874603,0.00574200345532787,0.00504974257402229,14.8552395537902,16.11566753633,16.7389720835234,1.63324384465135,1.49128293529219,1.41490346238057
15.9161777634696,0.770089626184336,22.8663386154074,3.40825845943942,0.0872593936969052,0.607734043303229,0.0663936986526019,0.0619553318764233,0.0599886215732497,0.00586584425938472,0.00460658340056168,0.00407612073414825,15.0616703135096,16.1406608553822,16.6698279402693,1.33068972113641,1.2001114047586,1.13268532465022
10.7390077187168,1,27.6300129504693,2.9612566346343,0.294648211534132,1.91837755221898,0.0688547442273056,0.0621475515011297,0.0592494877014864,0.0108404034723245,0.0080997762413315,0.00698522345857745,14.5233274950346,16.0907385061151,16.8777830626696,2.28653423338756,2.09712817817031,1.9898076886694
15.8626686887173,1,24.7333928236514,3.14532426217458,0.0572155111125822,0.600020800431501,0.0624902406354364,0.0583014135041888,0.0564466951005491,0.00541885333264704,0.00428753076255586,0.00380918340626196,16.0024987875135,17.1522427998792,17.71582903514,1.38765978501008,1.261389119597,1.19551449147946
16.4309759958246,1,9.49712206596712,2.90374531840962,0.199999800192675,0.212814669066064,0.16031106798473,0.149924505589418,0.145317423575819,0.0127536337025879,0.0102624935472107,0.00920879498720358,6.23787248485707,6.67002366336688,6.88148726692952,0.496257318695528,0.45657028873255,0.436081261894535
15.8029110732507,1,9.34311173244257,2.79366357787983,0.1999998002069,0.216649984474,0.16569881505716,0.154551186544387,0.149616222479156,0.0133157848982159,0.0106416808708396,0.00951560495908363,6.03504617492307,6.47034825392815,6.68376719736602,0.484984619161908,0.445518295789482,0.425088183853039
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15.3771726534376,1,9.57337806956502,2.72726926313134,0.199999800192675,0.224280022677676,0.163681997012031,0.152375949220571,0.147377967663462,0.0136991369558535,0.0109386983354073,0.00977743942208111,6.10940737683264,6.56271547521225,6.78527473172587,0.511318348395887,0.471121362732514,0.450152853261764
12.4872577502761,1,5.11675598089806,2.40243561054181,0.199999800203344,0.154882996463721,0.339793759503309,0.311126534504043,0.298607838560258,0.0378491287969577,0.0296817598499552,0.0263009586927992,2.9429616407957,3.21412637335503,3.34887391041547,0.327812183336751,0.306630635967475,0.294964106802763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.8480693391457,1,4.83718214912985,2.79005215969982,0.199999800192675,0.136388096225184,0.340418284122026,0.314409774408669,0.302979239305797,0.0367842687791479,0.0291972283674237,0.0260226339485469,2.93756254185672,3.18056269682062,3.30055617768153,0.317421522683197,0.295358551020354,0.283482014923582
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.63245447339883,1,3.54208774572837,1.61258869618546,0.199999800196232,0.158832497362541,0.628370915005473,0.553152166344459,0.521247772334313,0.100901863147925,0.0764307737356968,0.0666744684057697,1.59141675103038,1.80782081467485,1.91847342679602,0.255544792715915,0.249792285103433,0.245398067236593
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.54915769452505,1,2.98290777764614,2.02188488529524,0.199999800196232,0.15988873903619,0.836946975112113,0.723403717989399,0.675893076503089,0.222943690116158,0.165245006687597,0.142535474307781,1.19481882333829,1.38235396796047,1.47952395839555,0.318272633053728,0.315767095191515,0.312008890889524
90.0190923808287,0.0400005777129833,2.45033096776306,32208.4378226304,0.0391805942334449,176.659284512506,0.42505983457158,0.419658352821987,0.417026177748708,31.4314079392841,30.6592088627865,30.3270943753868,2.35260995903766,2.38289073308207,2.3979310013545,173.965727481792,174.088146206282,174.383009182615
5.61025833874316,0.0800425422131232,3.39052716456983,3.48639784502995,0.0542839394912672,0.807685613169114,0.642712608041753,0.526003295833317,0.477979148390962,0.36536361690468,0.243607257843146,0.199377343377026,1.55590537277127,1.9011287722366,2.09214147388298,0.884487416995259,0.880467424215581,0.872685786473887
