"","t501","t502","t503","MGT","CUG","Pmax","code","t50f1","t50f2","MGTf","CUGf","Pmaxf","t50n1","t50n2","MGTn","Pmaxn"
"377",22,21.5,NA,23.9090909090909,0.00536347517730496,0.44,1,19.1362410619576,NA,19.2979096868806,0.156636915934764,0.451008374978785,21.0489800158391,NA,21.2223412408133,0.489248066248685
"378",11.4,11,NA,13.8888888888889,0.0260953608247423,0.36,1,10.7078658800849,NA,10.7406152693596,1.40976585870643,0.360089021773601,10.7569957160715,NA,10.7688111767201,0.353015814576537
"379",23,21,NA,27.3333333333333,0.0029421379535796,0.48,1,22.9224540518025,136.301242966921,23.3485917911777,0.0477743831147566,0.532286349131854,32.5610695337597,73.810833139985,33.5183095390528,0.683216519514894
"380",37,35,87,46.5384615384615,0.00191141874773797,0.52,1,45.4261327098378,87.275644062866,45.7616866894127,0.0319167269254589,0.602377124117718,36.1143138554831,88.8400654352351,36.2663142144651,0.527701864537568
"381",17,15,NA,26.3333333333333,0.00267857142857143,0.36,1,22.5129962679074,NA,23.2023422044831,0.0287499527873988,0.422159287597337,145.300067987818,145.300067987818,158.597677381691,1
"382",23.6666666666667,23,43,28.7333333333333,0.00554952644041042,0.6,1,24.1148279231485,39.8590017098771,24.2286687122327,0.17897675474717,0.608776706555666,25.7566505171331,39.831200963175,25.9198440305097,0.659452969622085
"383",20,19,NA,24.6,0.00619425173439049,0.4,1,19.2050978156897,NA,19.2663383037836,0.420134492724611,0.40101399271399,18.5674524135206,NA,18.617010094098,0.397209714681932
"384",16,15,51,24.1428571428571,0.00182917724354188,0.56,1,15.021146540464,39.7289612053484,15.1926075909231,0.186091290190983,0.574561842522679,13.9547806126361,35.4170179415872,14.0629837890688,0.554950585612964
"385",19.6666666666667,19,NA,27.2857142857143,0.00498778501628664,0.28,1,21.0523406533029,NA,21.1411097786681,0.26340721582751,0.282068314184981,18.382671997135,NA,18.3973577001481,0.261905834428494
"386",11,10,NA,15.5454545454545,0.0100298408488064,0.44,1,10.3925228538241,NA,10.4955903387554,0.449951881052315,0.444058576253442,11.1658673697846,NA,11.3200493297449,0.474484495350892
"387",28,25,75,36.4285714285714,0.0011609173616376,0.56,1,78.4535395688162,78.4535395688162,84.1408949984702,0.000853588359003708,1,76.8037683976096,76.8037683976096,82.6645033560364,1
"388",18.3333333333333,17,32,23.1333333333333,0.00408081834010447,0.6,1,17.2920360109296,34.9259400688603,17.4689325415315,0.157376376130381,0.617017535157046,18.618686002526,33.5089397361464,18.8662902323926,0.672208834329716
"389",17,13,NA,22.6666666666667,0.00444005920078934,0.48,1,16.5527746814849,NA,16.7488390190349,0.147445445191126,0.496073892520035,19.8122145623793,68.5005493047231,20.1704955669045,0.572370404725732
"390",15.6666666666667,15,59,21.6153846153846,0.00528653653653654,0.52,1,15.5731682545835,40.6897808164464,15.6358067171124,0.504992225754189,0.521266881785407,14.8196209484875,56.2029632261473,14.8596359009325,0.502383039561584
"391",21,17,NA,29.3333333333333,0.00201117318435754,0.48,1,26.5036960664651,120.630361073902,27.3109709037286,0.020866101988599,0.580443952250773,41.8049205400894,86.5561033787284,43.8464971130838,0.748971420024807
"392",17,16.3333333333333,39,25.2352941176471,0.00398027765535478,0.68,1,19.3832499666476,30.5346220856162,19.6240284596295,0.102311705416644,0.713144152740512,26.3973336488369,32.2161645579702,26.9946845488448,0.878691153909736
"393",12.25,12,43,22.5,0.0037914691943128,0.64,1,14.5562638401321,24.0558866407054,14.6620727221678,0.316012505377829,0.646159323498785,12.0487602783123,18.6644029849087,12.0765033545993,0.574745798622002
"394",22.3333333333333,21,35.5,25.8,0.00429258241758242,0.6,1,20.9281607209152,41.2450568603415,21.1526330041974,0.1022849244635,0.627177781751586,24.585758509609,38.8707910608613,24.9580663317642,0.72940248040867
"395",18.3333333333333,17.6666666666667,51,24.0769230769231,0.00379127781765973,0.52,1,18.2328248189623,71.221820251507,18.5304523928676,0.0867247183996386,0.553597271155726,19.8491027551035,47.663973579651,20.1658187172616,0.617056544542019
"396",19,17,47,26.1428571428571,0.00385705289672544,0.56,1,20.0141527457816,43.2709666569844,20.148234688043,0.181754899176181,0.570011655864351,20.113922661114,42.554174439694,20.2739575680601,0.58653829682062
"397",16,15,NA,25,0.00347222222222222,0.4,1,18.662694201514,NA,18.9312042427762,0.0945937319974799,0.422559894804084,19.2420394395891,NA,19.5752041466969,0.445174508662024
"398",33,27,NA,34.8181818181818,0.00162634408602151,0.44,1,44.1449346515946,155.113177267224,45.6543904259946,0.00660686980667289,0.619442887046976,112.112957783401,112.112957783401,119.061154125984,1
"399",33,31,45.6666666666667,33.7058823529412,0.00216628687934757,0.68,1,35.1093677237338,45.9226443098871,35.8892408972044,0.0168150321822272,0.842622270469897,45.4113325795856,45.4113325795856,46.6537611520839,1
"400",25,19,NA,27.9090909090909,0.00236920426065163,0.44,1,24.644500521235,319.249078598986,25.361649441943,0.0253891155521978,0.521257094046382,93.4517928981113,93.4517928981113,99.9174625546971,1
"401",15.6666666666667,15,NA,21.4444444444444,0.0077172256097561,0.36,1,15.9632441107898,NA,16.0123982795815,0.629996597196981,0.360410055913624,14.6939203761001,NA,14.7259215030158,0.345533978370661
"402",19,17,NA,30,0.00171135196805476,0.48,1,23.6838462695305,130.249125378128,24.1826298786917,0.0391422960573177,0.542562886948686,20.4479899179014,165.624422993142,20.8264213999929,0.519934595741954
"403",27,25,NA,24,0.00571428571428571,0.32,1,39.2192387475469,NA,41.7881484284717,0.00388247544416552,0.470657926851051,73.93178624939,73.93178624939,75.7381074692387,1
"404",23,21,NA,28.6666666666667,0.0027683789603199,0.48,1,23.3876213237527,156.898436470587,23.6902382466634,0.0673373149800415,0.515103878023784,25.0909875404566,85.8538265235056,25.4450594458822,0.55727893736247
"405",12.3333333333333,11.6666666666667,NA,18.6,0.00887784090909091,0.4,1,13.3288515687934,NA,13.4101321711231,0.451213512370526,0.401991325884437,15.1363025103178,NA,15.389651535294,0.468533562607
"406",14.3333333333333,13.6666666666667,55,20.3846153846154,0.00452161815068493,0.52,1,13.7364561600213,52.6358026037299,13.8658089249024,0.27174741471434,0.52774024597374,12.8347194161472,60.1122743651384,12.9284644336176,0.511511694682862
"407",29,27,NA,26.8181818181818,0.00314318370739817,0.44,1,27.4003243595581,222.398500598765,28.4318690246815,0.015375452664849,0.551333646408201,87.3796724377572,87.3796724377572,92.7129459086213,1
"408",21,19,83,28.3846153846154,0.00204303675048356,0.52,1,21.57024954785,75.8942871785424,21.9438480623254,0.058183466650957,0.567514040511032,22.5070325199795,70.1172113310367,22.9591622964323,0.593097063053587
"409",23,21,59,27.8571428571429,0.0020029431000654,0.56,1,20.8377037196287,54.1030193769261,21.1827761152608,0.0653925347511922,0.605844468064972,21.8125496122214,51.2646257881374,22.1958251874371,0.629567802544461
"410",21,20,NA,28.6363636363636,0.00393061330561331,0.44,1,22.7881554554807,NA,22.9480181724237,0.133729952394366,0.451908655590116,20.7347405282255,NA,20.8497389720975,0.441013473466181
"411",9,8.6,32.5,22.8666666666667,0.00239320966643975,0.6,1,14.3598967281745,36.2409694514713,14.7350098176834,0.084235544401172,0.650085421122732,37.664625874888,37.664625874888,41.0676512726693,1
"412",31,29,NA,38.6,0.00136343804537522,0.4,1,47.6973748594666,247.493077764485,48.9232951873822,0.00777201573292959,0.557810123729992,33.6631394503808,NA,34.2481685043821,0.470383718207614
"413",24.5,24,31,26.5,0.00625978090766823,0.64,1,22.5743296674572,33.8587896934276,22.6832540841462,0.199742570165698,0.648038403213728,24.7327857586354,32.9909713532402,24.876014580337,0.726956862292733
"414",18.5,18,NA,22.6666666666667,0.00438810336421258,0.48,1,17.0127418430578,NA,17.0849179567982,0.400848762224192,0.481823990041971,17.3275721419897,NA,17.3787255969336,0.493417871054399
"415",29,23,88,38.2307692307692,0.00100960619384439,0.52,1,89.5476444413515,89.5476444413515,94.6623375452246,0.000881685541848057,1,60.1227638376001,102.710929722042,64.1247523827512,0.821346958694427
"416",15.4,15,23,18.6,0.00783862876254181,0.6,1,13.9244221050652,26.7213743206961,14.0314508735803,0.326081543137792,0.605899410766253,14.5129623715569,24.3913019091118,14.6042796219336,0.62759440449371
"417",15.6666666666667,15,NA,23.1818181818182,0.00238113979848867,0.44,1,15.5715525854523,NA,15.6756827191935,0.300818717871979,0.444132790983097,15.0203260994151,NA,15.0952986519363,0.446568575267115
"418",23,21,43,27,0.0036231884057971,0.56,1,22.9206254615864,55.9717969819557,23.2487442121011,0.0630457932799085,0.604920817376967,27.1820673389472,45.843555861868,27.5881920547178,0.704314910539325
"419",21,17,NA,23.9090909090909,0.00318019343986543,0.44,1,17.6747510402898,NA,18.0750963920615,0.0649601855212419,0.480967197864386,31.9318775065896,100.09154520997,33.4189499487664,0.663132994653151
"420",33,29,72,37.3076923076923,0.00198692626034612,0.52,1,34.959184866503,84.1144986936067,35.4216851391315,0.0294437355451551,0.601285957689425,43.5678552138228,78.6106448942794,44.5280709104237,0.717138911360201
"421",14.5,14,NA,16.6666666666667,0.0166975881261596,0.48,1,13.1231798680046,NA,13.1841653417332,0.614089522614937,0.481056195954991,13.7216988106111,58.4020142210706,13.7881349353982,0.506510373761363
"422",27,25,35,29,0.00367647058823529,0.64,1,23.4421210079364,36.2491268914896,23.5814736028672,0.149725921346823,0.653713424157457,25.4225988301562,36.983523392133,25.6213379484469,0.70633901814017
"423",32,31,63,34.1428571428571,0.00290835707502374,0.56,1,30.6869557770857,62.5381460599741,30.9647766548768,0.0567130197709412,0.604774486560343,31.6224014570096,54.9326030992914,31.8292157660751,0.620251436022689
"424",19,17,NA,22.2,0.0053832902670112,0.4,1,16.8549541758266,NA,17.0192142840215,0.174191215363586,0.409854076305487,19.6471174468428,NA,19.8901699378052,0.469661039421567
"425",25,23,79,30.8461538461538,0.00206621674491393,0.52,1,28.2805402646632,82.008224341706,28.9110246906314,0.0258137473357284,0.61199976395837,32.1533845737814,69.5619093278423,33.0422288370706,0.688472167829443
"426",17,15,NA,24.2727272727273,0.00441734813084112,0.44,1,17.9146894228273,NA,18.0679286446642,0.17645226414251,0.449708767014028,18.2226447450805,NA,18.4805313454787,0.481479979541206
"427",15,13,NA,22.5,0.0030511060259344,0.32,2,14.7515774600491,NA,14.9952490633961,0.130831457099454,0.334875658571775,13.9310825855492,NA,14.1535360387288,0.337964899253527
"428",21,20,NA,27.1818181818182,0.00620894909688013,0.44,1,22.3989627063205,NA,22.5097895545469,0.197760870803444,0.445703074899737,21.9183218263119,NA,22.0555188053909,0.485702492978587
"429",16.3333333333333,15.6666666666667,NA,20.2,0.00730140186915888,0.4,1,15.5453462322262,NA,15.6500040230702,0.299756372342276,0.403798116389307,16.434759727603,NA,16.5340087454062,0.427382618582876
"430",15,14,NA,21.7272727272727,0.00382717611336032,0.44,1,15.232249584879,NA,15.4743453597794,0.127824354320951,0.46033607493805,17.2212112117851,309.276961479707,17.5693529768705,0.507068251856672
"431",21,19,NA,27.5454545454545,0.00393880208333333,0.44,1,21.1024966280971,NA,21.2215909202115,0.194835732823414,0.446366223770425,18.4146566170075,NA,18.5155192183286,0.428644587082518
"432",19,18.3333333333333,NA,27.6666666666667,0.00181744749596123,0.48,1,19.4129851245683,177.284755513733,19.7143454980918,0.0806833729678565,0.512163962793376,17.3026535511616,NA,17.473912883058,0.485071361046342
"433",21,19,NA,25.3636363636364,0.00619877049180328,0.44,1,20.4510279295853,NA,20.5932024647701,0.167590694647202,0.448935979362046,57.8758419489149,57.8758419489149,59.5039571932481,1
"434",29,27,NA,30.4545454545455,0.00267983699503898,0.44,1,25.1700369929999,NA,25.4805149472466,0.0611216376234835,0.474704275603921,42.3928240261309,96.6998565157476,43.6466453550395,0.682362206030751
"435",29,25,NA,36.6666666666667,0.00164143716943279,0.48,1,35.3309853263623,115.109109660867,35.957019480394,0.021167087659197,0.577926951506043,40.3772891215904,104.444302302256,41.4706544979454,0.648531540241195
"436",29,23,NA,35.2857142857143,0.00193829113924051,0.28,1,28.4789410823816,NA,28.7582801097228,0.0606078319429295,0.301105413237428,24.2818728243253,NA,24.5271664287424,0.292198104477961
"437",19,17,NA,29.3333333333333,0.0023082841754296,0.48,1,23.4555570085582,136.01743154811,23.8723684434355,0.047879195137358,0.531573822844812,19.4215795847198,NA,19.7022177283534,0.490934965325743
"438",25,21,NA,28.2727272727273,0.00172896662094193,0.44,1,20.8569327705281,NA,21.157206052266,0.0756859235800617,0.470151964421479,20.6979832813567,NA,20.9650450143414,0.47854012137493
"439",19,17,79,31.2857142857143,0.0013641425389755,0.56,1,28.3797555188056,63.9721050960789,29.3519085077969,0.0159533867555626,0.698226850835429,22.0914927569878,67.167241009598,22.8278056538073,0.638623311913953
"440",12,11,NA,18.6,0.00598659003831418,0.4,1,12.3696178436927,NA,12.5607288089548,0.19972826764061,0.412466637685586,14.5391796123267,NA,14.9011779462029,0.466993877726985
"441",17,15,NA,25.5714285714286,0.00234136085626911,0.28,1,18.2244744015891,NA,18.5583430673598,0.0767738101571574,0.301040172911226,14.9218180767617,NA,15.1297001870335,0.292667438059188
"442",17,16.3333333333333,31,24.0588235294118,0.00503414158305463,0.68,1,18.2882830482953,27.7319137443691,18.4457599083905,0.168160879625237,0.695914286847383,28.806864904324,30.55721689582,29.5599188589262,0.963106513541125
"443",14,13,NA,18.6,0.00662076271186441,0.4,1,12.7596281986484,NA,12.8898830502739,0.289672893518741,0.406029612436307,12.8288254226054,NA,12.9807756129267,0.41871595463091
"444",18.6,18.2,40,20.3846153846154,0.00905874785591767,0.52,1,16.289241016072,51.174059181861,16.3923137766209,0.290902449385935,0.524822525448843,18.3768639157374,33.7259216459532,18.4935466825391,0.601960678073622
"445",29.6666666666667,29,47,30.5,0.00297840655249442,0.64,1,26.4102268657976,43.7953962213103,26.7738308812397,0.0494763119863004,0.70292082987946,43.4353416157488,43.9350731801616,44.5300191936954,0.992489669599363
"446",17.3333333333333,17,18.6666666666667,20.6,0.00521267723102585,0.8,1,15.064683672594,18.7878882453642,15.2197795864798,0.20598670565222,0.817278215218616,15.4672713670388,18.1354454704759,15.5782741679733,0.837815159370004
"447",15.6666666666667,15,63,22.2307692307692,0.00430419722901385,0.52,1,16.0788983653326,55.231739098332,16.2063714369597,0.236886356786987,0.527687915544648,15.5433289481811,54.6507265752094,15.6491850328786,0.52079839753012
"448",18,17,40,31.25,0.00151990120642158,0.64,1,23.307475855622,40.5692538773688,23.6928225249114,0.052358203535404,0.702751940919214,17.9333757660916,35.0843987173258,18.1064901503017,0.620022175653871
"449",15,13,NA,24,0.00265721877767936,0.48,2,16.7305977787924,187.561903886703,17.0410268119186,0.0898649540978962,0.512140024267622,17.3341043723225,108.428220157364,17.7017392336985,0.535661380596538
"450",27,21,NA,28,0.00613496932515337,0.32,1,23.8905095475127,NA,24.0357081698397,0.140931059777287,0.327523518070039,84.4502436318855,84.4502436318855,86.6710206203433,1
"451",25,23,NA,33.3636363636364,0.00177690319548872,0.44,1,27.0097007978502,NA,27.3606926537023,0.0502606544566075,0.482143088791175,25.3461579448801,NA,25.7320745768032,0.485318795790651
"452",23,21,NA,27.8,0.0053832902670112,0.4,1,22.4884473458143,NA,22.6042396970903,0.188386696836075,0.40571493513275,28.4353356906251,199.97777417738,28.8267482128912,0.515432127567579
"453",17,15,39,19.4615384615385,0.00836965134706815,0.52,1,14.9079970798727,56.6913274714972,15.0551363875764,0.219754374951533,0.530132855306376,17.4638383803028,37.4644164290715,17.6856475782782,0.621300309734817
"454",25,23,NA,31.2222222222222,0.00206632653061224,0.36,1,23.4660151629497,NA,23.6051526620499,0.149813144392535,0.367704598039535,22.4094410498347,NA,22.5372968276071,0.374904338294534
"455",21,19,55,28.7333333333333,0.00233829398071167,0.6,1,24.3823816131778,49.2711367064966,24.9348860374863,0.0341199523833174,0.687528002673518,34.9062188529189,48.2940599082261,36.2682982890454,0.853470702288222
"456",18,17,NA,21.4,0.00403486120077469,0.4,1,14.9939674336433,NA,15.2793565077302,0.108876855449842,0.423455577702351,22.4248030660811,197.255363061111,23.2269166936935,0.544310115864343
"457",38.3333333333333,35.6666666666667,NA,43.3333333333333,0.00188956539995801,0.48,1,55.2847496583328,106.411257856503,56.2014422463707,0.00927736789683285,0.672382086732304,40.9692680942616,104.249687019403,41.450107316609,0.582458437040903
"458",12,11,NA,16.3333333333333,0.00918367346938775,0.48,1,11.4777775261485,NA,11.5990483741144,0.345421538831147,0.486263286533295,12.8939452276908,42.6583869458915,13.1527741267991,0.585119919282416
"459",15.5,15,24,25.5,0.00178015131286159,0.64,1,16.1043077567715,29.1493419932123,16.296399698407,0.154637698587833,0.660573742611776,14.2428687714747,25.0265855376807,14.3363604763171,0.61706270541549
"460",23,21,67,30.1428571428571,0.00183493109646495,0.56,1,26.3092183689263,62.3664195557709,26.9778743699527,0.0258609635704883,0.66035869298568,27.926231739611,59.5504944518337,28.7091428449281,0.693210953695988
"461",33,29,51,34.25,0.00182669254481105,0.64,1,36.8772932451385,51.7668058600587,37.8333709951099,0.0128787914405328,0.821211275022255,52.0536636153066,52.0536636153066,53.9243345532142,1
"462",24,23,55,28.1428571428571,0.00370202478090057,0.56,1,22.3990398206457,48.5384362306339,22.562594952016,0.132840258535348,0.575604559568163,22.9483183695443,46.2107509793263,23.1293953625598,0.596489471577731
"463",13,12.3333333333333,NA,23.1818181818182,0.00188497008973081,0.44,1,14.217466642207,NA,14.4605638159045,0.1357737852853,0.460308127615071,13.192530644867,NA,13.3638236608699,0.450299755300876
"464",18,17,43,23,0.00317604355716878,0.56,1,16.4657646724646,49.6567739693739,16.8379355351197,0.0750220270740322,0.607111524545491,24.248937110273,43.8663506925445,25.1256602421329,0.759143870590727
"465",13,11.8,NA,22.3333333333333,0.00323275862068965,0.36,1,14.3215904562694,NA,14.3826278818063,0.56302750477787,0.360802132049913,11.70017543534,NA,11.7452726931306,0.348111567540353
"466",25,21,83,37.3076923076923,0.00135660159260211,0.52,1,42.0411715876985,86.609011185839,43.1446201573482,0.00977642225665204,0.695835788651648,42.0494565447263,86.7624670770309,43.555733862654,0.723159874634814
"467",25,21,59,29.6153846153846,0.00288435281267067,0.52,1,25.1796694060012,78.6569769924824,25.5781280334733,0.0469940739112547,0.575108418626736,53.3939493089956,62.2230267422858,55.2101510277351,0.919814891175184
"468",21,19.6666666666667,NA,27,0.00252525252525253,0.48,1,21.9542872337267,135.428962648923,22.4161887744394,0.0456011374018155,0.5360081396249,22.7986439064772,87.955416770185,23.2672831580307,0.569400873633895
"469",16.2,15.8,47,22.2307692307692,0.005855044345898,0.52,1,17.2904735996688,62.2466665209968,17.4613826725126,0.163113438461741,0.533879240529597,18.9074736771506,48.0702551075837,19.1584293563426,0.591878222278877
"470",34.3333333333333,31.6666666666667,NA,37,0.0068359375,0.28,1,34.0598929095159,NA,34.1504472642338,0.160525281291403,0.284076472079866,59.965887471688,115.54199716408,60.6734201311492,0.641498914726097
"471",17,16.3333333333333,43,26.6,0.00211339044183949,0.6,1,18.615353259298,37.3158092910489,18.8094126998528,0.133163417530534,0.620459722818083,17.3522719351676,34.4480647228193,17.4861916351068,0.598007076891656
"472",21,20,NA,22.8181818181818,0.0187190594059406,0.44,1,19.7859548171021,NA,19.8267014888848,0.615475291057181,0.440297491777817,23.0818627108703,47.9510033538611,23.1874865269518,0.552493178035862
"473",23,21,NA,32.2,0.00195556946182728,0.4,1,26.2077885517017,NA,26.6233128409808,0.0432912866699925,0.445404288082492,22.8177486825088,NA,23.2023752758365,0.429373594163105
"474",17,15,NA,23.9090909090909,0.00258282103825137,0.44,1,16.4733547789115,NA,16.6142149177523,0.208757072635159,0.448027264930425,15.9387620255866,NA,16.1127340096816,0.46439330960815
"475",37,31,NA,35.5454545454545,0.00238264020163831,0.44,1,36.1531385968632,212.220430648033,36.7472256669814,0.0219027240814621,0.527757637481309,48.9729603634227,96.7188464868056,50.0016669254855,0.686757875387518
"476",17,15,NA,19.1818181818182,0.00831043956043956,0.44,1,14.3671974672965,NA,14.5668039669341,0.165595499404831,0.454834996860064,44.7895953655452,44.7895953655452,46.3958667611497,1
"477",10,9,24,15.8571428571429,0.00435633001422475,0.56,1,9.04071704066702,27.3972276066637,9.16247818384639,0.432085701569475,0.567772771933068,9.35368715518175,25.1365659098106,9.49046487520507,0.590364753089666
"478",20,19,NA,28.6,0.0041974479516454,0.4,1,22.1781451332385,NA,22.2862934124646,0.204730953043265,0.404876025002494,82.5783302356697,82.5783302356697,85.7972394229496,1
"479",19,18,NA,20.5555555555556,0.0098876953125,0.36,1,16.3197885673782,NA,16.4272659205882,0.278192324095076,0.363673855002631,65.4283356350863,65.4283356350863,67.870427396338,1
"480",19,18,NA,25.3636363636364,0.00250082671957672,0.44,1,18.0451962837145,NA,18.1446772713187,0.272899121892618,0.443903273600923,17.3087456344228,NA,17.3971768476409,0.453419856310745
"481",13,12,NA,17.3636363636364,0.00631260434056761,0.44,1,11.7729608609195,NA,11.8569765293798,0.492315990856891,0.442404239237123,11.9979069866216,NA,12.082288092481,0.453898874383139
"482",26,23,NA,31,0.0018037518037518,0.4,1,26.3910167399604,NA,26.8952884273279,0.0349984577109543,0.455582713144231,23.0444867152102,NA,23.3950859015171,0.445728883324228
"483",13,12,43,28.2,0.00115115422396857,0.6,1,19.3797891399076,44.1176244264417,20.0329743307888,0.0348423081536327,0.69456159203529,16.1904258765714,40.9707084762438,16.7519711671854,0.674887714116679
"484",26,25,NA,26.5,0.0156862745098039,0.32,1,24.7427231847354,NA,24.7963936215418,0.373508640170873,0.3207100455244,41.2198436937888,41.2198436937888,41.3750453978048,1
"485",16.3333333333333,15.6666666666667,NA,24,0.002997002997003,0.48,1,18.3107770307564,146.849394622401,18.7395163308104,0.0583845445242658,0.528752655269494,24.6849321890017,71.9954907845896,25.5356915245323,0.648377361412363
"486",24.3333333333333,23.6666666666667,NA,31.3333333333333,0.00388768898488121,0.48,1,27.6705004539286,162.53234910848,27.9173753797976,0.0708140234328972,0.509971859128734,41.8189328412273,66.3904689524017,42.5433675991987,0.739613790643271
"487",17,16,87,32.0769230769231,0.00143473240967128,0.52,1,30.4003921845031,83.2728598124496,31.3516172490645,0.0153906293646995,0.650753762118972,29.5417603964562,87.0929565730426,30.9013454497261,0.672186755849148
"488",15,13,NA,24,0.00269541778975741,0.16,1,14.8467467341086,NA,14.9946360342323,0.219467598629744,0.16314572533944,12.7428881478644,NA,12.7910079685727,0.161550757513798
"489",15,13,NA,28,0.00156494522691706,0.32,1,20.2096333390594,NA,20.7334923554668,0.0428905948505387,0.361345279617976,14.3552527599264,NA,14.6451440620768,0.330551981991607
"490",23,17,NA,25.6666666666667,0.00596816976127321,0.24,1,20.4124893787789,NA,20.5233473750752,0.216557292651258,0.242911940177247,35.5961839940541,NA,36.5342245332822,0.399559596912612
"491",18,17,NA,23,0.00392670157068063,0.48,2,16.1377609936396,NA,16.2931690504916,0.192377895304215,0.490545123763056,18.8263737056145,76.2378572297789,19.2345630992513,0.568174460878712
"492",27,25,NA,37,0.00218023255813953,0.48,1,31.8090471882498,138.453734726655,32.0716829149817,0.0580471412230638,0.517026862149369,29.2520964787149,NA,29.4656120871819,0.497819016505915
"493",17,15,79,25,0.00184659090909091,0.52,1,15.7079416642722,65.9603061435855,15.9451135585553,0.126901309115835,0.543401632308767,13.6831727566932,71.1090092725137,13.8489656600893,0.521849005020261
"494",15,13,NA,19.6666666666667,0.00444664031620553,0.48,1,12.8500341357772,334.512329987686,13.1071563807183,0.140496965654184,0.503989970545963,20.8455912329221,58.1641711375885,21.6559562657127,0.666736915213909
"495",19,17,52,26.1428571428571,0.00338024282560706,0.56,1,19.1091071222196,45.6157003421987,19.2895988072427,0.139981999744225,0.577049462297393,19.6536211243232,43.8896664673248,19.9164349235056,0.616899116613359
"496",18,17,31,21,0.0132575757575758,0.56,1,17.863852566247,34.8271975834724,17.9444559885469,0.341496220007645,0.56292805165605,19.4680591607823,30.1503645177035,19.5733341862851,0.644571427690181
"497",21,20,NA,21,0.02734375,0.28,1,19.0167171910312,NA,19.0514674200651,0.751518391351191,0.280099624619951,29.6431052516026,52.6058147866542,29.7950142346022,0.594003241859625
"498",16,15,NA,23,0.00401069518716578,0.48,1,16.9634220501032,395.655230704779,17.2002237437833,0.118192497510011,0.501891773865126,17.6242171500173,83.7580441676185,17.9940305880778,0.552348482395384
"499",27,26,51,27.4615384615385,0.00498231132075472,0.52,1,23.7657279808238,73.8331774650631,24.0151480233587,0.0811325740876098,0.549518059512119,49.7279711364408,49.7279711364408,50.7559582290602,1
"500",14,13,NA,18.3333333333333,0.00525700934579439,0.48,1,12.5742347180381,NA,12.7376522080161,0.231879810215593,0.4913158409785,13.6739032294289,62.1586452537404,13.9532218120287,0.554221253797267
"501",19,17,59,25.8571428571429,0.0023625843780135,0.56,1,18.2109470739933,46.7459348357961,18.4311672490525,0.119209584085941,0.583279359294841,17.4677677663677,43.2618839841659,17.6409835262548,0.5745771908735
"502",19,17,NA,22.3333333333333,0.00703125,0.48,1,17.7112745634671,NA,17.8524531958362,0.194145129926644,0.488998917133091,24.2117183147256,49.9201389499899,24.5476621490289,0.638301113859118
"503",18,17.5,NA,22.0909090909091,0.00779639175257732,0.44,1,17.3466029805613,NA,17.3974605422971,0.56064345756967,0.440582884846576,16.8740245835353,NA,16.8951937067981,0.429466884071481
"504",23,22,71,28.6923076923077,0.00256371359223301,0.52,1,22.1272460493726,72.1405919336054,22.3691828752889,0.0896892927007485,0.547108502310925,21.2013404516743,67.2819957941536,21.4224230091128,0.54706079233754
"505",22.3333333333333,21.6666666666667,36,24.7333333333333,0.00561601437699681,0.6,1,19.7344964275779,36.6206049047825,19.8831620620515,0.16573488444847,0.613028019456244,30.5799814886896,37.3061137658196,31.1555223799042,0.869038378571775
"506",19.6666666666667,19,55,24.6923076923077,0.00464489885664028,0.52,1,19.4026078340256,64.8758226608573,19.577034983271,0.142899138852633,0.535010777267352,20.7273232952126,51.3060579897393,20.9284751074951,0.573150922513672
"507",19,13,NA,24.2,0.00274604569420035,0.4,1,17.0783060045763,NA,17.3403264484045,0.10555418575997,0.421249178570569,18.3579648830084,NA,18.7320634178228,0.454122196075105
"508",20,19,NA,22,0.00317460317460317,0.48,1,15.8843646101002,190.725417456075,16.1977576539756,0.0933478584879917,0.512244080400499,19.4956449597768,73.8254860625372,19.9997235958874,0.587795799431955
"509",16,15.5,59,25.6153846153846,0.00325400492914356,0.52,1,18.8845547275244,67.7555806614536,19.1014070058136,0.117007457378651,0.541363329796266,17.6472739768484,73.9703230545112,17.8301696624176,0.526392779585052
"510",11,9,NA,23,0.00207986688851913,0.4,1,13.9122555257805,NA,14.3801832807019,0.0677688672899271,0.44299167464069,152.531358029758,152.531358029758,181.613033550274,1
"511",17,15,47,21,0.00588768115942029,0.52,1,15.1039375830902,52.0362838371884,15.2196483350051,0.278087205582833,0.526159854406082,16.6494445092116,45.4365254577885,16.9075866084723,0.592465409372562
"512",25,21,NA,32,0.00225733634311512,0.48,1,29.2932024895716,120.976161454989,29.8598757148942,0.0280340896042287,0.558982905046365,38.0932854099163,85.5302373540842,39.1170277970907,0.677282491146137
"513",27,21,NA,32,0.00195694716242661,0.32,1,29.076099915585,NA,29.6511935272768,0.0277849217329567,0.373112510777529,29.8564006453844,NA,30.4664621128362,0.400157377988225
"514",25,21,67,32.3846153846154,0.00183951584813654,0.52,1,31.2777925716262,83.555816111692,32.1081011249448,0.0174439808614076,0.6408019543722,54.2860794649611,75.04074982536,56.8997633468418,0.865869514172752
"515",20,19,59,29.2857142857143,0.00223826055179974,0.56,1,21.5968638859814,51.8964945819779,21.8410265476276,0.090928651812045,0.589219564097073,20.5970058529307,54.3226848612722,20.8871268418517,0.590461398906444
