"","t501","t502","MGT","Pmax","t50f1","t50f2","MGTf","Pmaxf"
"1061",4.71428571428571,4.64285714285714,5.38095238095238,0.84,4.57220835666107,4.99937021759187,4.60732125939102,0.846357483659029
"1062",4.33333333333333,4.16666666666667,5.42857142857143,0.84,4.42780922697864,4.91703750416096,4.48287035914423,0.856206098845648
"1063",4.71428571428571,4.64285714285714,5.60869565217391,0.92,4.75838517211423,4.94637532128709,4.80263933624492,0.93259275097897
"1064",4.3,4.2,5.3,0.8,4.34508591228452,4.93079321972261,4.3828301832417,0.806646857626716
"1065",4.42857142857143,4.35714285714286,5.17391304347826,0.92,4.27687740372672,4.4523315077644,4.312250440777,0.926378303891574
"1066",4.5,4.41666666666667,5.15789473684211,0.76,4.43640051945423,4.91587691008382,4.4505887932645,0.760322875502819
"1067",4.5,4.25,5.04761904761905,0.84,4.11502457765835,4.61630687486236,4.18380345275597,0.862606105221539
"1068",5.2,5.1,5.76,1,4.8384914056438,4.8384914056438,4.8766444167847,1
"1069",5.625,5.5,6.45454545454545,0.88,5.59667521993336,5.92127609545414,5.66762606893932,0.91734781521634
"1070",5.5,5.4,5.77272727272727,0.88,5.20767267475459,5.4710801944426,5.23071772615573,0.882877501145037
"1071",5.125,5,5.31818181818182,0.88,4.66752922809434,4.99992195927947,4.72484191878135,0.899662750018768
"1072",4.3,4.2,5.54545454545455,0.88,4.42954305068185,4.7527835159663,4.48051360102889,0.894559839416625
"1073",4.6,4.5,5.60869565217391,0.92,4.50614270259886,4.69325515121735,4.55649136477176,0.935194122220919
"1074",4.6,4.5,5.26086956521739,0.92,4.43825446498035,4.62388405190687,4.48308157750128,0.93165261283108
"1075",4,3.875,5,0.84,3.98851628115659,4.43778500635239,4.03504175973693,0.850065967756029
"1076",5.5,5.33333333333333,5.59090909090909,0.88,4.91404087717602,5.23875544054608,4.95958979164154,0.893493351277892
"1077",4.7,4.6,5,0.8,4.38365543311276,4.94232133893574,4.41716780801377,0.805034102434016
"1078",5.35714285714286,5.28571428571429,5.31818181818182,0.88,4.68114366228651,5.00408023834641,4.72820304014514,0.893364129410975
"1079",4.83333333333333,4.75,5.78260869565217,0.92,4.89970568075386,5.06583919205626,4.92529449448823,0.923494390720737
"1080",4.1,4,4.91666666666667,0.96,4.04636904768851,4.11828846566569,4.07441655311008,0.963312366200204
"1081",4.3,4.2,4.77272727272727,0.88,4.05906970204587,4.37424828765913,4.11024138085677,0.893185402042715
"1082",4,3.9,4.52380952380952,0.84,3.82516390394301,4.22701478971742,3.86135726196938,0.845310969419472
"1083",5.5,5.4,5.63636363636364,0.88,4.9384718567129,5.24908504660916,5.02772921045783,0.924358391345968
"1084",3.75,3.7,4.40909090909091,0.88,3.75401903272609,3.9109685609847,3.76484959550562,0.880080510728556
"1085",4.3,4.2,5.27272727272727,0.88,4.20678478845625,4.53513295945583,4.27130005155271,0.901582768671972
"1086",4.1,4,4.81818181818182,0.88,3.94107714439667,4.23213703819775,3.98095163554718,0.88730769784258
"1087",5.16666666666667,5,6.09090909090909,0.88,5.19548110573427,5.52581582686609,5.26660307049618,0.913405761824602
"1088",4,3.9,5,0.92,4.03253994555275,4.212636637576,4.09573631122012,0.940775271747997
"1089",5.75,5.625,6.47826086956522,0.92,5.7750442427342,5.86166154123615,5.86608275688534,0.979036310655324
"1090",5,4.875,5.47826086956522,0.92,4.79706796408263,4.96698245855135,4.82495407914526,0.924224593510312
"1091",4,3.94444444444444,5,0.92,4.16526135410956,4.30892444534581,4.18649305095898,0.921438705981368
"1092",4.75,4.6875,6.19047619047619,0.84,5.03832248357724,5.51939810966867,5.08328327056842,0.853083588138889
"1093",4.25,4.125,5.04761904761905,0.84,4.13923408649864,4.63881058355502,4.2059418978861,0.861525055226945
"1094",5,4.83333333333333,5.91304347826087,0.92,4.98347424723886,5.15725830396509,5.04948612265178,0.949041685888153
"1095",4.8125,4.75,6.09090909090909,0.88,5.18160356543105,5.50642771136345,5.22463690054318,0.893162173653342
"1096",4.44444444444444,4.38888888888889,5.26315789473684,0.76,4.36014979261357,4.81394403630566,4.37310814631306,0.76020138043137
"1097",4.625,4.5,5.95,0.8,4.84318030333989,5.60210516528004,4.93388761145653,0.840349008825574
"1098",4.66666666666667,4.58333333333333,5.24,1,4.30422341321852,4.30422341321852,4.34872840753849,1
"1099",4,3.92857142857143,4.91304347826087,0.92,4.031646583405,4.1959387352238,4.06242057285361,0.924081854220455
"1100",4.16666666666667,4,5.27272727272727,0.88,4.27588905165168,4.5393280931684,4.30395438955141,0.883323994298592
"1101",4.08333333333333,4,4.59090909090909,0.88,3.78888220437041,4.05506374876148,3.82157872728687,0.884230466323462
"1102",4.75,4.625,5.66666666666667,0.84,4.6424088712,5.15663298663254,4.70996990031868,0.865101593511878
"1103",4.28571428571429,4.21428571428571,4.95238095238095,0.84,4.02875615052577,4.46964020553477,4.07232829385862,0.848800673271292
"1104",5.3,5.2,5.95833333333333,0.96,5.19069156983053,5.26689749331832,5.21700618097575,0.964489550721185
"1105",4.4,4.3,5.30434782608696,0.92,4.35950911629495,4.50623713657823,4.38076122242319,0.921570651296342
"1106",4.25,4,5.15,0.8,4.24551458094681,4.82538855621091,4.28320177931645,0.806406738679598
"1107",4.33333333333333,4.16666666666667,5,0.92,4.25838721395628,4.42223767134302,4.28706698278639,0.923663382242767
"1108",4.21428571428571,4.14285714285714,5.04545454545455,0.88,4.06061220077952,4.30604109194147,4.08573741574406,0.882222469842405
"1109",4.71428571428571,4.64285714285714,5.33333333333333,0.84,4.54818254344367,4.92872250436647,4.57503115631267,0.843131792009837
"1110",4.8125,4.75,5.5,0.96,4.77826512486568,4.85108821325992,4.82007598143188,0.971698351819959
"1111",6.22222222222222,6.16666666666667,6.08,1,5.31250682498018,5.31250682498018,5.36674387570914,1
"1112",5.25,5.125,6.05263157894737,0.76,5.12909511142422,6.18141555048976,5.22004609048098,0.801274648234517
"1113",4,3.92857142857143,4.65217391304348,0.92,3.85390408059887,4.00579706073534,3.88020179304831,0.922457661664246
"1114",4.7,4.6,5.63636363636364,0.88,4.66801521929858,5.00112359943245,4.73669724434273,0.90724281828938
"1115",4.6875,4.625,5.83333333333333,0.96,4.77477048569229,4.85006292156874,4.80211203762937,0.964137099295799
"1116",4.25,4.16666666666667,5.09090909090909,0.88,4.12996246225511,4.41357429387068,4.16506773315905,0.885690872218358
"1117",3.83333333333333,3.75,4.68,1,3.81381909653843,3.81381909653843,3.84833503964157,1
"1118",4.3,4.2,5.29166666666667,0.96,4.29955684513806,4.37475101528764,4.33567380625619,0.967055771570156
"1119",4.5,4.4,5.5,0.88,4.51877513143991,4.82212156409659,4.55746407073385,0.888226400840491
"1120",4.08333333333333,4,4.83333333333333,0.96,3.89415236377036,3.96660968011751,3.92518187368169,0.964148543404339
"1121",5,4.75,5.26086956521739,0.92,4.57689873602125,4.76433527753109,4.62413776104832,0.93361827055626
"1122",4.5,4.25,4.84210526315789,0.76,4.17560876632576,4.82163734543486,4.20258131868857,0.762469326633127
"1123",4,3.91666666666667,4.76190476190476,0.84,3.98330586394048,4.3102887069614,4.00536231469702,0.841375124165304
"1124",4.41666666666667,4.33333333333333,4.68181818181818,0.88,4.11686315735162,4.37530654513264,4.1447523969759,0.883072081648688
"1125",5,4.91666666666667,5.57142857142857,0.84,4.82039519894743,5.16404020699214,4.84077398002694,0.841569803304597
"1126",4.75,4.66666666666667,5.72727272727273,0.88,4.74249997495853,5.04390915515816,4.77847078526198,0.887516207840765
"1127",4.91666666666667,4.83333333333333,5.95454545454545,0.88,5.13725221715238,5.4327831020777,5.16852995224368,0.886268264385298
"1128",5.3,5.2,5.5,0.96,4.79654414938831,4.87171653961897,4.83451253978432,0.96948755664516
"1129",4.75,4.66666666666667,5.85,0.8,4.90269223960082,5.50852966797845,4.9392487845866,0.807537213697751
"1130",4.7,4.6,5.54166666666667,0.96,4.68270686526533,4.75449688276963,4.72621591845555,0.972349252332793
"1131",4.375,4.25,5.09090909090909,0.88,4.07472218283953,4.39805173332891,4.13377657921158,0.897654846509317
"1132",4.55555555555556,4.5,5.56521739130435,0.92,4.63007680435936,4.81264927107442,4.66767190879828,0.928366997304884
"1133",4.64285714285714,4.57142857142857,5.59090909090909,0.88,4.62262587210014,4.95224108717932,4.67661619823243,0.897307085992441
"1134",4.6,4.5,5.05263157894737,0.76,4.29660936108876,5.15731381548841,4.34669014524434,0.771658654600607
"1135",3.8125,3.75,4.5,0.8,3.83325491623901,4.17242300491005,3.84695618247377,0.800216136186801
"1136",4.75,4.625,5.14285714285714,0.84,4.37902777664116,4.89539794686193,4.46252136632791,0.873405517948513
"1137",5.75,5.5,6.04545454545455,0.88,5.22746837658887,5.56247350637528,5.29174249407171,0.908500953439894
"1138",4.25,4.16666666666667,5,0.8,4.04867429153853,4.59201914233797,4.08261948574853,0.804622318041568
"1139",4.75,4.625,5.82608695652174,0.92,4.80483434532991,4.98300767493707,4.86893253941426,0.946226234246548
"1140",5,4.83333333333333,6.08695652173913,0.92,5.02495718193901,5.18244684939868,5.10019078622387,0.956471647935635
"1141",3.94444444444444,3.88888888888889,4.83333333333333,0.96,4.04639459516173,4.11538140852567,4.07057557965346,0.962145413408023
"1142",5.5,5.375,5.90476190476191,0.84,5.21931284612292,5.73337299118893,5.27768974652099,0.862946606168633
"1143",5.5,5.4375,6.60869565217391,0.92,5.55962392085276,5.73827779608019,5.5877577521802,0.926065026217378
"1144",5.25,5,6.27272727272727,0.88,5.21317820738246,5.54014310840677,5.28737911128244,0.915931047694493
"1145",4.64285714285714,4.57142857142857,5.95833333333333,0.96,4.80497329736921,4.87398387990835,4.85079661006299,0.974362944125724
"1146",5,4.875,6,0.84,4.88342542335834,5.33398245319759,4.92132542568224,0.848536083634916
"1147",4.2,4.1,5.08695652173913,0.92,4.09419470531189,4.26314376258359,4.12705876778231,0.924965047380116
"1148",4.83333333333333,4.66666666666667,5.59090909090909,0.88,4.68880406724358,5.0059906396334,4.73223783110518,0.891303223229384
"1149",4.75,4.6875,5.76190476190476,0.84,4.87744555601931,5.33544774540126,4.91721328426984,0.849499037426503
"1150",5.2,5.1,6,0.84,4.98565869976299,5.47196907919699,5.03288185181199,0.854214362412076
"1151",4.75,4.625,5.47826086956522,0.92,4.59240789957061,4.77814704990576,4.64846863970045,0.939280486090816
"1152",5.4,5.3,6.09523809523809,0.84,5.23073632257198,5.73910512505435,5.326174844744,0.890080300341348
"1153",4.35714285714286,4.28571428571429,5,0.88,4.25941115097831,4.47435635812843,4.27744138139892,0.880832043757519
"1154",4.75,4.66666666666667,5.5,0.96,4.66313428221696,4.73842142901988,4.691461396672,0.964344188798577
"1155",5.1,5,5.29166666666667,0.96,4.49297330990473,4.51122632580938,4.5699933866015,0.994435560126943
"1156",5.08333333333333,5,5.65,0.8,4.91518118331231,5.41843432589995,4.93914676579615,0.802545114599462
"1157",5.25,5.16666666666667,6,0.8,5.13440026613374,5.74772920459406,5.17053248472975,0.808020625465937
"1158",5.5,5,5.88888888888889,0.72,5.00592479423809,6.39420170716179,5.0927977227849,0.755456145735097
"1159",4.5,4,5.6,0.8,4.71206105201429,5.37276343427409,4.7599444385669,0.812720745903086
"1160",3.83333333333333,3.75,4.57142857142857,0.84,3.77554520819322,4.15674348017019,3.80793706328127,0.84392212321839
"1161",5,4.75,6.17647058823529,0.68,4.97168243902228,6.58010714703541,5.03060176425752,0.69750865352764
"1162",4.625,4.5625,5.23809523809524,0.84,4.53412204268836,4.86441605912045,4.55401525616764,0.841261698366172
"1163",5,4.83333333333333,5.23809523809524,0.84,4.54144273624975,4.97878553650913,4.57902659604086,0.847397277939021
"1164",4.66666666666667,4.58333333333333,5.04761904761905,0.84,4.45532678919501,4.83761790994667,4.48300137633596,0.843278525952584
"1165",5.16666666666667,5,5.65,0.8,4.77099430744569,5.37942589173749,4.80889388404949,0.807802271248746
"1166",4.21428571428571,4.14285714285714,4.79166666666667,0.96,4.14353217729724,4.19810412422496,4.15692131053877,0.960273695444073
"1167",4.5,4.42857142857143,4.95454545454545,0.88,4.31757684025946,4.59615617605006,4.34948595278085,0.884767327951902
"1168",3.8,3.7,4.21739130434783,0.92,NA,NA,NA,NA
"1169",4.5,4.33333333333333,5.05,0.8,4.16692506658199,4.76996256267833,4.20915662415101,0.808145093002514
"1170",4,3.92857142857143,5,0.84,4.13781845200027,4.56678876937235,4.17713018213531,0.847174959083319
"1171",4.375,4.3125,5.09523809523809,0.84,4.31428113967071,4.60663793035535,4.33055889576214,0.8405673655753
"1172",5.5,5.33333333333333,6.20833333333333,0.96,5.22021014951499,5.22021014951499,5.29739434690853,1
"1173",3.71428571428571,3.64285714285714,5.04347826086957,0.92,3.88978321811841,4.07146818714804,3.9423311662697,0.93391147112486
"1174",4.42857142857143,4.35714285714286,5.26315789473684,0.76,4.38874237911196,4.97009502644598,4.40961258578053,0.761245890767627
"1175",4.375,4.3125,5.04347826086957,0.92,4.19969018835287,4.36598545820906,4.23008098034328,0.924194496736878
"1176",4.75,4.66666666666667,5.45454545454545,0.88,4.65572245428544,4.90341755632477,4.67808885061545,0.88202313114866
"1177",4.2,4,5.05,0.8,4.21118605123484,4.85961655098444,4.26194346545226,0.812307033849273
"1178",4.5,4.33333333333333,5.2,0.8,4.26088119009886,4.76861778764821,4.2887746073116,0.802953929780266
"1179",5.3,5.2,5.75,0.8,4.96304839671188,5.58745551337597,5.00207041421129,0.808943768140042
"1180",4.78571428571429,4.71428571428571,5.66666666666667,0.96,4.81968755767968,4.89116171179475,4.86292906651641,0.972765522159492
"1181",4.66666666666667,4.58333333333333,5.52173913043478,0.92,4.69244908224273,4.85925793249485,4.71953784567687,0.923734628923412
"1182",3.75,3.625,4.42105263157895,0.76,3.51040533405789,4.05969608609529,3.53320770250432,0.761155088874782
"1183",5,4.91666666666667,6.09523809523809,0.84,5.06487828145328,5.54386755414767,5.10895068452325,0.852671690163898
"1184",4.25,4.125,5.19047619047619,0.84,4.27743620136156,4.74115609606325,4.32482659370444,0.851406932034819
"1185",4.75,4.5,5.58333333333333,0.96,4.58048460874924,4.6334935786232,4.63939807991891,0.982024504508813
"1186",4.1,4,5.4,0.8,4.17196371891682,4.69714752138811,4.20256580810652,0.803679508163695
"1187",4.42857142857143,4.35714285714286,6,0.92,4.8765920362039,4.94077089326738,4.99134398292828,0.984799976498787
"1188",4.75,4.7,5.54166666666667,0.96,4.77570677967795,4.84305135003942,4.79440784352509,0.961326445670793
"1189",4.4,4.3,5,0.84,4.32216187926827,4.6078290479956,4.33767625505141,0.840477917422261
"1190",4.4,4.3,5.26086956521739,0.92,4.26712093329464,4.44936664970418,4.32823109548837,0.940728040615484
"1191",4.33333333333333,4.25,4.84210526315789,0.76,4.12530557645354,4.83949974268609,4.1589356370127,0.76440204843659
"1192",4.5,4,5.04545454545455,0.88,4.24817642790648,4.56613129758179,4.29803816298547,0.893186812839083
"1193",4.75,4.5,5.4,0.8,4.51822868002224,5.03063102171644,4.54515512156038,0.802971119308818
"1194",5.33333333333333,5.16666666666667,5.89473684210526,0.76,5.08262559476644,5.88722048979291,5.11906683296652,0.767612055212852
"1195",4.5,4.375,4.91304347826087,0.92,4.20401495154518,4.36390957292783,4.23125125029132,0.92310478051692
"1196",4.27777777777778,4.22222222222222,4.72727272727273,0.88,4.05457361140452,4.29355731376333,4.07829347612069,0.881861786190743
"1197",4.71428571428571,4.64285714285714,5.68421052631579,0.76,4.75485679082781,5.38273898149694,4.77751035611462,0.761902524784531
"1198",4.375,4.25,5.25,0.96,NA,NA,NA,NA
"1199",4.66666666666667,4.58333333333333,5.04,1,4.3365882202568,4.3365882202568,4.37312253392475,1
"1200",4.35714285714286,4.28571428571429,5.16666666666667,0.96,4.19778334788562,4.27238806919063,4.23582401440081,0.967741148752147
"1201",4.42857142857143,4.35714285714286,5.04347826086957,0.92,4.2319178300693,4.40947406947342,4.26950260191637,0.927281177718758
"1202",4.5,4.25,5.36842105263158,0.76,4.28796616796173,5.26049957165789,4.36066652106963,0.783519706245224
"1203",5.14285714285714,5.07142857142857,5.21739130434783,0.92,4.64418038891249,4.81662875413418,4.67440203376312,0.924905482295119
"1204",4.91666666666667,4.83333333333333,6.16666666666667,0.72,5.07219857105002,6.07966159906688,5.10653666950582,0.726256082661525
"1205",4.3,4.2,4.88888888888889,0.72,4.06776599260008,4.78283677429194,4.08849436554644,0.72099915555224
"1206",3.91666666666667,3.83333333333333,4.66666666666667,0.96,3.85713801951137,3.92805265312846,3.88559713336556,0.963225849561183
"1207",3.9375,3.875,4.79166666666667,0.96,3.97173665567206,4.03692724849021,3.99280439408797,0.961347850481677
"1208",4.25,4.125,5.30434782608696,0.92,4.40698830934349,4.54089224766935,4.4241650226938,0.920788178999211
"1209",4.33333333333333,4.16666666666667,4.69565217391304,0.92,3.90379494515857,4.07684824960663,3.94180439060585,0.926728673351752
"1210",3.9,3.85,5.30434782608696,0.92,4.1665976310172,4.33192567994833,4.19675384879676,0.924057893159422
"1211",4.9,4.8,5.68181818181818,0.88,4.72210461719213,5.04888067582301,4.8006680041327,0.914536231872051
"1212",5.16666666666667,5,5.72727272727273,0.88,4.94224098863731,5.26163270990155,4.98430367488854,0.891512451913974
"1213",4.33333333333333,4.16666666666667,5.38095238095238,0.84,4.449511966678,4.95947264987637,4.51729839269074,0.863983611578168
"1214",3.88888888888889,3.83333333333333,5.61904761904762,0.84,4.54717766114434,5.02168620345857,4.59491989317491,0.852594441619139
"1215",4.75,4.5,5.15,0.8,4.43262566995439,4.91820908967516,4.457097077917,0.802177667699943
"1216",3.92857142857143,3.85714285714286,5.58333333333333,0.96,4.23648585661384,4.30310607590969,4.2874200224538,0.974979185396214
"1217",3.8,3.7,4.76190476190476,0.84,3.77383106654553,4.16354439971655,3.80794081916505,0.844490311819378
"1218",4.6,4.5,5.61904761904762,0.84,4.63148285378915,5.14836956114174,4.70272312404559,0.867412123441292
"1219",5,4.875,5.42105263157895,0.76,4.72928790396277,5.2721548995861,4.74633678110741,0.760757689976644
"1220",3.83333333333333,3.77777777777778,5.18181818181818,0.88,4.0705290793552,4.37505233952093,4.11491861336203,0.889733615882233
"1221",4.57142857142857,4.5,5.12,1,4.29218791823474,4.29218791823474,4.32804415573222,1
"1222",4.625,4.5,5.45454545454545,0.88,4.60782154269382,4.91561191851829,4.64752261884612,0.889004947154896
"1223",4,3.875,5.56521739130435,0.92,4.33986999759036,4.52081996652213,4.40297178186848,0.942431922919267
"1224",4.41666666666667,4.33333333333333,5.13636363636364,0.88,4.32328324425052,4.57776166925159,4.34888048192951,0.882609888686074
"1225",4.66666666666667,4.5,5.66666666666667,0.84,4.69710865344136,5.12937736040364,4.73235084802851,0.846718482957817
"1226",4.58333333333333,4.5,5.5,0.8,4.46628061309557,5.21430328437843,4.55269396121773,0.834276371985204
"1227",5.25,5.1875,6,1,5.18462906412856,5.18462906412856,5.20753545186216,1
"1228",3.9,3.8,5.05555555555556,0.72,4.01115160387723,5.14461957017693,4.06631601824557,0.7324181279379
"1229",5.66666666666667,5.5,6.52631578947368,0.76,5.52286066916991,6.38322384927633,5.56295251815103,0.771128716089069
"1230",4.4,4.3,4.95238095238095,0.84,4.10153619829496,4.50923392037092,4.13643288478544,0.845300557581232
"1231",4.75,4.625,6.23809523809524,0.84,5.1465151275647,5.6493736350444,5.19897639459202,0.858419519452682
"1232",3.75,3.66666666666667,5.13636363636364,0.88,3.83188195501263,4.11537104922564,3.8700393847247,0.886356158985922
"1233",4.5625,4.5,5.35,0.8,4.44773375545619,4.97163354999206,4.47639541346503,0.803426731100829
"1234",5.57142857142857,5.5,6.42857142857143,0.84,5.71114278443913,6.22876617998486,5.78853993097963,0.882067520041827
"1235",3.91666666666667,3.83333333333333,4.72727272727273,0.88,3.91335849913925,4.15008396363582,3.93743386227507,0.881845393390802
"1236",4.71428571428571,4.64285714285714,5.60869565217391,0.92,4.72315939325008,4.90654529012717,4.7605719325453,0.928555477526429
"1237",4.08333333333333,4,5.29166666666667,0.96,4.08784461772278,4.16193640135717,4.12700983991489,0.9679956603889
"1238",4.125,4,5.45833333333333,0.96,4.37368926185272,4.44397070148526,4.42017661297139,0.972884513255716
"1239",4.66666666666667,4.5,4.73913043478261,0.92,4.16549451006244,4.32359236368138,4.19221021487114,0.92289488240891
"1240",4.66666666666667,4.58333333333333,5.14285714285714,0.84,4.53549975131712,4.82502556182615,4.55072151825635,0.840499182796211
"1241",4.5,4.375,5.05263157894737,0.76,4.34948103674407,5.02032894138986,4.37757950446769,0.762965485600486
"1242",4.07142857142857,4,4.79166666666667,0.96,3.84644056907044,3.91975901918668,3.88211997134502,0.965888842894004
"1243",3.91666666666667,3.83333333333333,4.75,0.96,3.92748535205154,4.00119887760647,3.96541637396976,0.967034370681059
"1244",5,4.92857142857143,5.82608695652174,0.92,5.01344019996352,5.19062018028607,5.04378924070353,0.925770641307203
"1245",4.1,4,5.35,0.8,4.09872524573085,4.68077030793679,4.13806999543972,0.806762205853993
"1246",5.25,5.16666666666667,5.58333333333333,0.96,4.73069880439777,4.77591687121361,4.79266655021367,0.985223932630632
"1247",4.75,4.66666666666667,5.45454545454545,0.88,4.61786175956648,4.90097629828835,4.64887833835551,0.884968029057256
"1248",4.4375,4.375,5.5,0.88,4.42336025721444,4.74808588683616,4.47577796008248,0.895379695791809
"1249",4.25,4.16666666666667,4.9,0.8,3.91651230104438,4.50167115719339,3.95819510863147,0.807320909972115
"1250",5.28571428571429,5.21428571428571,5.65217391304348,0.92,4.96875264203652,5.15388236412605,5.02480915025349,0.941593512973692
"1251",5.4,5.3,5.88,1,4.89908540165685,4.89908540165685,4.94621246111173,1
"1252",4.5,4.4,5.36363636363636,0.88,4.41144052290615,4.67248770420861,4.43804685762041,0.883024032029632
"1253",4.38888888888889,4.33333333333333,5.59090909090909,0.88,4.37056290189513,4.66997606216406,4.40911908330189,0.887755939728203
"1254",5,4.9,5.38095238095238,0.84,4.69230940010611,5.2008099535351,4.75393880999495,0.861620266941086
"1255",4.75,4.66666666666667,5.20833333333333,0.96,4.5528080965098,4.62589988614762,4.59501490877603,0.971061662051765
"1256",3.8125,3.75,4.83333333333333,0.96,3.90285910367472,3.96335787003831,3.96072402747174,0.977702750236639
"1257",3.5,3.41666666666667,4.14285714285714,0.84,3.34891971854423,3.68609786570875,3.37675975099577,0.842242426165998
"1258",3.83333333333333,3.75,4.33333333333333,0.84,3.59232099363804,3.98143821703135,3.62807309870501,0.844798449567978
"1259",4,3.91666666666667,4.42857142857143,0.84,3.79636767740253,4.11617175931551,3.81843155335427,0.841276652735507
"1260",4.375,4.25,4.91666666666667,0.96,4.11667047906277,4.1912399897146,4.15203716869616,0.966294667681088
"1261",5.25,5.16666666666667,6.1,0.8,5.17139542562757,5.66263855326181,5.19313054840277,0.80216990349925
"1262",4.25,4.125,5.57142857142857,0.84,4.46313889380354,4.93585364057104,4.51125510364896,0.852469138657894
"1263",4.08333333333333,4,4.625,0.96,3.92150071014195,3.99358771514298,3.95132160336376,0.963758856548472
"1264",5.5,5.33333333333333,5.95454545454545,0.88,5.04902321225288,5.38287191978941,5.1166929150435,0.909520912432874
"1265",4.78571428571429,4.71428571428571,6.125,0.96,5.00932319763592,5.07876686287101,5.05350770617525,0.974271934140523
"1266",4.64285714285714,4.57142857142857,5.54545454545455,0.88,4.63331677320327,4.9134724530262,4.66339546314744,0.884615425593432
"1267",4.5,4.25,5.26086956521739,0.92,4.34683886698833,4.53157310488556,4.40372325192153,0.938475238919659
"1268",5.3,5.2,6,0.8,5.08334117012877,5.70138350035709,5.12051940686112,0.808391576744866
"1269",4.2,4.1,5.26086956521739,0.92,4.33387721004738,4.50070361304087,4.36346202041217,0.92410420321577
"1270",5,4.9,5.95652173913043,0.92,4.94542805503408,5.13374424664627,4.98730311989102,0.931932832078648
"1271",4.4375,4.375,5.54166666666667,0.96,4.49702635611799,4.57269385303001,4.5287648822308,0.965483150404507
"1272",4.5,4.375,5.1304347826087,0.92,4.39490649919849,4.55481589001192,4.42086182701191,0.9229225675778
"1273",4.57142857142857,4.5,5.52173913043478,0.92,4.5929476613094,4.73138909841178,4.6106545977867,0.920964946702665
"1274",4.58333333333333,4.5,5.1,0.8,4.47135067047127,5.00572952819186,4.50113036406741,0.803833395577833
"1275",4.4,4.3,5.04347826086957,0.92,4.18345520280332,4.35927913939041,4.25242082395398,0.94530162009435
"1276",5.25,5.125,5.82608695652174,0.92,5.03526027313233,5.22151179539777,5.0727392260571,0.929647994206174
"1277",5.4,5.3,5.91304347826087,0.92,5.08035436548147,5.25043536303865,5.10668284472616,0.924102175673845
"1278",4.625,4.5,5.75,0.8,4.69761144076819,5.29314255143859,4.73408997142273,0.806948853776503
"1279",5,4.83333333333333,5.73684210526316,0.76,4.79085812491065,5.76395749455594,4.85619322968255,0.782317722480736
"1280",4.41666666666667,4.33333333333333,4.83333333333333,0.96,4.07135658433587,4.1457266168943,4.10819838890161,0.966859295463166
"1281",5.33333333333333,5.16666666666667,5.90476190476191,0.84,5.06304714244708,5.50593861252182,5.09796271123395,0.847563291468081
"1282",5.58333333333333,5.5,5.95454545454545,0.88,5.32334451815987,5.5800479218253,5.34460506980292,0.882415278434964
"1283",4.375,4.25,5.5,0.96,4.55910197646175,4.62900313182896,4.60529098681398,0.973478592546061
"1284",5.1,5,5.75,0.8,4.91975074143573,5.42862674617719,4.94426698007551,0.80272097560661
"1285",4.5,4.4,5.85,0.8,4.66476479914771,5.24713631253404,4.69956829260112,0.806133897018027
"1286",4.83333333333333,4.75,5.68421052631579,0.76,4.68896102518043,5.56761215983839,4.73775425500695,0.772468152273687
"1287",3.375,3.25,4.05555555555556,0.72,3.07160941471642,4.17399394946797,3.1374599017351,0.734282963467218
"1288",4,3.9,5.42857142857143,0.84,4.34289056369111,4.74890716742547,4.37550865281308,0.844861456567648
"1289",4.625,4.5,5.6,0.8,4.45558090542387,5.16933853248063,4.52175614734035,0.821925491964034
"1290",4.25,4.125,5.19047619047619,0.84,4.13817803735588,4.59404586393617,4.18481447008123,0.850568167505477
"1291",4.5,4.33333333333333,5.7,0.8,4.73461135921904,5.4690459436759,4.80526272319397,0.826458046387729
"1292",4.42857142857143,4.35714285714286,5.38095238095238,0.84,4.43681076414203,4.85615727447556,4.47135435094036,0.845813823331062
"1293",5.25,5.16666666666667,6,0.88,5.03248649646888,5.32928774372757,5.06480735920837,0.886506009037141
"1294",4.75,4.5,5.625,0.96,4.60500473210575,4.67709929863615,4.6484511186561,0.971992067849832
"1295",3.83333333333333,3.75,4.39130434782609,0.92,3.70523034611457,3.83886084308466,3.72562792738223,0.921038621638383
"1296",3.92857142857143,3.85714285714286,4.55,0.8,3.89425823556198,4.2971004393488,3.91317178661698,0.800755465096116
"1297",4.375,4.25,5,0.88,4.04276975464855,4.36822746796392,4.10748024124375,0.900822056907365
"1298",5,4.875,5.61904761904762,0.84,4.74203082794711,5.24443206396209,4.79907782169833,0.859020418449152
"1299",4.4,4.3,5.2,1,4.38009899128872,4.38009899128872,4.40302543211904,1
"1300",4.5,4.41666666666667,5.17391304347826,0.92,4.40037521812044,4.56208924897206,4.42706878871301,0.92317311050294
"1301",5.125,5,5.61111111111111,0.72,4.76969838827131,5.81423245897916,4.80888593445272,0.727575352823692
"1302",4.57142857142857,4.5,5.19047619047619,0.84,4.49346485629773,4.87327274123145,4.52051385441686,0.843125492536211
"1303",4.6,4.5,5.08695652173913,0.92,4.34950826771621,4.52823408746539,4.38670529053582,0.927391856538308
"1304",3.71428571428571,3.64285714285714,4.42857142857143,0.84,3.63113604921117,4.08908490199758,3.68649511203931,0.853251638928027
"1305",4.66666666666667,4.5,5.80952380952381,0.84,4.79658668908826,5.30307435941645,4.85524147453993,0.860357283008679
